,Date,open,high,low,close,volume,unknown,predicted_open,predicted_high,predicted_low,predicted_close
45,2007-03-09,100.11,102.4,97.5,98.27,17225230.0,0.0,100.20281982421875,101.44483947753906,96.32374572753906,98.1913833618164
46,2007-03-12,99.0,100.1,97.02,97.42,13138350.0,0.0,99.58812713623047,100.38079833984375,95.6774673461914,97.73268127441406
47,2007-03-13,97.9,98.95,96.62,98.04,9993340.0,0.0,99.3617935180664,100.33920288085938,95.76409912109375,97.71932220458984
48,2007-03-14,96.0,97.0,94.21,94.8,8834080.0,0.0,99.18375396728516,100.36919403076172,96.10821533203125,97.66641235351562
49,2007-03-15,95.5,96.47,91.78,92.21,17607700.0,0.0,98.79512023925781,100.08031463623047,96.35813903808594,97.65514373779297
50,2007-03-16,92.5,92.97,89.81,91.36,18155420.0,0.0,97.96586608886719,99.25798797607422,95.98302459716797,97.03789520263672
51,2007-03-19,92.48,92.99,90.71,92.65,8760280.0,0.0,96.94375610351562,98.19493103027344,94.81794738769531,95.64569854736328
52,2007-03-20,93.0,96.0,93.0,95.24,10113870.0,0.0,95.47661590576172,96.5803451538086,93.08099365234375,93.95293426513672
53,2007-03-21,95.5,98.83,94.62,98.3,11265180.0,0.0,94.03482055664062,94.96451568603516,91.59671783447266,92.74714660644531
54,2007-03-22,99.2,103.5,99.2,102.94,25180050.0,0.0,93.04537963867188,94.30323028564453,91.06858825683594,92.6125717163086
55,2007-03-23,103.4,104.28,101.3,102.62,13265230.0,0.0,93.00261688232422,94.90386199951172,91.51766967773438,93.69499206542969
56,2007-03-26,103.0,103.99,100.8,101.37,10786200.0,0.0,94.20655822753906,96.94316864013672,93.24295806884766,96.08087921142578
57,2007-03-28,100.6,100.97,96.73,97.37,9348980.0,0.0,96.63938903808594,99.468017578125,95.71015167236328,98.58837890625
58,2007-03-29,97.4,100.1,95.62,98.57,17273240.0,0.0,99.12214660644531,101.53500366210938,97.88092803955078,100.23619842529297
59,2007-03-30,99.01,100.3,98.64,99.44,12913670.0,0.0,100.49533081054688,102.22456359863281,98.52033996582031,100.18951416015625
60,2007-04-02,97.94,97.94,92.24,93.05,11330490.0,0.0,100.24365234375,101.7747802734375,97.87071990966797,99.41587829589844
61,2007-04-03,92.5,94.7,91.5,92.68,11283320.0,0.0,99.45948028564453,100.8999252319336,97.31643676757812,98.71858978271484
62,2007-04-04,93.88,94.98,92.56,93.59,8737240.0,0.0,98.48988342285156,99.61164855957031,95.84805297851562,97.04930877685547
63,2007-04-05,93.59,95.6,92.5,94.85,11322950.0,0.0,96.61075592041016,97.7483901977539,93.94419860839844,95.02996826171875
64,2007-04-09,95.25,99.5,95.25,98.89,11735860.0,0.0,94.8300552368164,96.013916015625,92.48202514648438,93.51242065429688
65,2007-04-10,99.2,99.85,96.5,99.12,10444710.0,0.0,93.54179382324219,94.91363525390625,91.64632415771484,92.9150390625
66,2007-04-11,99.0,100.29,97.72,98.14,7280210.0,0.0,93.13558959960938,95.17456817626953,91.85352325439453,93.74186706542969
67,2007-04-12,97.8,97.8,96.03,96.8,6824260.0,0.0,94.07022094726562,96.24291229248047,92.85028839111328,95.2421875
68,2007-04-13,97.77,101.38,96.9,99.8,12114340.0,0.0,95.527587890625,97.52530670166016,94.25664520263672,96.50025939941406
69,2007-04-16,100.6,102.19,100.35,101.36,9539460.0,0.0,96.62618255615234,98.10904693603516,95.21654510498047,97.00721740722656
70,2007-04-17,101.6,103.0,99.71,101.02,10977330.0,0.0,97.20377349853516,98.79515838623047,95.81330108642578,97.55036926269531
71,2007-04-18,102.5,103.89,101.02,103.41,12755460.0,0.0,97.92700958251953,99.65418243408203,96.7848892211914,98.40250396728516
72,2007-04-19,102.2,106.33,100.1,105.33,21755810.0,0.0,98.85054779052734,100.58273315429688,97.71056365966797,99.19300842285156
73,2007-04-20,105.91,108.4,104.03,107.39,18573410.0,0.0,99.85816955566406,101.5066909790039,98.61351776123047,100.2009506225586
74,2007-04-23,107.55,109.9,105.56,106.03,9854130.0,0.0,100.6204833984375,102.69935607910156,99.1357650756836,101.51988220214844
75,2007-04-24,103.0,114.4,103.0,113.33,31216440.0,0.0,101.77796936035156,104.21895599365234,100.07794952392578,103.13717651367188
76,2007-04-25,106.0,115.44,106.0,113.99,12768650.0,0.0,103.29927825927734,105.88922119140625,101.4405288696289,104.29400634765625
77,2007-04-26,114.4,116.58,113.7,114.53,12555440.0,0.0,103.78590393066406,108.15949249267578,102.2218017578125,106.33865356445312
78,2007-04-27,114.4,114.96,109.33,110.17,14891960.0,0.0,104.06147003173828,110.52705383300781,103.0159912109375,108.71234893798828
79,2007-04-30,109.1,110.88,105.1,110.19,11331180.0,0.0,105.94908142089844,112.61241912841797,105.27230072021484,110.7881088256836
80,2007-05-03,111.0,112.76,111.0,112.34,6541390.0,0.0,108.49639129638672,113.74014282226562,107.10309600830078,111.30779266357422
81,2007-05-04,112.8,116.16,112.2,112.83,13775600.0,0.0,109.65699005126953,113.2379379272461,107.24169158935547,110.79166412353516
82,2007-05-07,119.8,119.8,111.5,111.97,7539040.0,0.0,110.00776672363281,112.3344955444336,107.546875,110.38146209716797
83,2007-05-08,112.0,113.18,107.7,108.17,15138140.0,0.0,110.32787322998047,112.2750015258789,108.35736846923828,110.3591079711914
84,2007-05-09,108.17,112.7,107.22,112.29,18443830.0,0.0,112.08575439453125,113.55368041992188,109.15118408203125,110.40341186523438
85,2007-05-10,113.0,115.26,111.66,112.33,15656040.0,0.0,112.79601287841797,113.95404052734375,108.93855285644531,109.67552947998047
86,2007-05-11,111.0,116.5,107.0,115.3,19834990.0,0.0,111.75251007080078,113.48123931884766,108.06568145751953,109.47710418701172
87,2007-05-14,118.0,121.5,118.0,120.58,21360620.0,0.0,110.97086334228516,113.22518157958984,108.00941467285156,109.77545166015625
88,2007-05-15,120.5,124.1,120.0,122.74,22055980.0,0.0,110.34622192382812,113.53766632080078,107.62312316894531,110.87525939941406
89,2007-05-16,124.0,129.2,123.3,128.42,25597060.0,0.0,111.34504699707031,115.14453125,109.25601196289062,113.27871704101562
90,2007-05-17,129.01,133.6,129.0,132.72,24006760.0,0.0,113.65309143066406,117.69558715820312,112.27733612060547,116.34673309326172
91,2007-05-18,132.9,134.0,130.71,132.74,16852650.0,0.0,116.82344055175781,121.2017822265625,115.96796417236328,120.20671081542969
92,2007-05-21,134.1,136.4,133.5,134.87,16124660.0,0.0,120.75292205810547,125.37107849121094,120.3214340209961,124.56324005126953
93,2007-05-22,134.87,135.5,132.0,132.6,15890710.0,0.0,125.03832244873047,129.02099609375,124.43778991699219,128.1825714111328
94,2007-05-23,133.0,133.0,129.62,130.87,14640500.0,0.0,128.7813720703125,131.97567749023438,128.01856994628906,130.9326171875
95,2007-05-24,130.13,130.5,127.5,128.61,16143020.0,0.0,131.4796905517578,133.7049560546875,130.1674346923828,132.11337280273438
96,2007-05-25,126.2,130.47,124.0,129.87,13185920.0,0.0,132.58331298828125,133.82115173339844,130.4838409423828,131.7771453857422
97,2007-05-28,131.49,133.0,130.16,130.86,10678460.0,0.0,131.95252990722656,132.5202178955078,129.30703735351562,130.27818298339844
98,2007-05-29,130.99,132.59,130.0,132.26,10499010.0,0.0,129.74227905273438,130.83460998535156,126.94463348388672,128.86654663085938
99,2007-05-30,132.2,135.48,131.13,132.7,17119670.0,0.0,128.41563415527344,130.01380920410156,125.91001892089844,128.18838500976562
100,2007-05-31,135.5,136.17,133.13,135.37,16027240.0,0.0,128.0118408203125,129.87603759765625,126.03398895263672,128.4239959716797
101,2007-06-01,136.4,138.5,135.6,137.89,19086660.0,0.0,128.43719482421875,130.73477172851562,126.95109558105469,129.2053985595703
102,2007-06-04,140.0,141.84,139.0,140.64,21824230.0,0.0,129.91207885742188,132.11505126953125,128.48492431640625,130.65757751464844
103,2007-06-05,140.0,144.49,139.3,143.65,18086720.0,0.0,131.83628845214844,133.92942810058594,130.5387420654297,132.71775817871094
104,2007-06-06,144.5,145.4,138.1,138.95,18572870.0,0.0,134.29998779296875,136.30189514160156,133.1565704345703,135.240966796875
105,2007-06-07,138.2,140.19,135.32,136.07,21484310.0,0.0,136.51536560058594,139.03509521484375,135.55645751953125,138.092529296875
106,2007-06-08,133.13,138.7,132.13,135.66,20374820.0,0.0,139.02346801757812,141.51651000976562,136.9561004638672,139.39935302734375
107,2007-06-11,135.6,137.89,133.61,133.98,8175830.0,0.0,139.778564453125,142.07745361328125,136.83938598632812,138.79205322265625
108,2007-06-12,135.4,135.4,130.55,133.23,20234710.0,0.0,138.14349365234375,141.0438690185547,135.24322509765625,137.26026916503906
109,2007-06-13,132.5,133.33,128.02,129.04,15375590.0,0.0,136.19503784179688,139.32870483398438,133.62640380859375,135.36976623535156
110,2007-06-14,130.0,132.65,129.5,131.38,13604220.0,0.0,134.73179626464844,137.22767639160156,131.8621063232422,133.6365966796875
111,2007-06-15,132.5,134.9,130.7,132.41,17569590.0,0.0,133.29478454589844,135.00399780273438,129.8688201904297,131.52500915527344
112,2007-06-18,134.0,134.5,131.3,131.86,12275840.0,0.0,131.61557006835938,133.12567138671875,128.55128479003906,130.18157958984375
113,2007-06-19,132.49,137.8,131.33,137.19,13272210.0,0.0,130.7334747314453,132.40628051757812,128.24774169921875,129.8961639404297
114,2007-06-20,138.3,142.99,137.3,142.38,18128530.0,0.0,130.90834045410156,132.44664001464844,128.69915771484375,130.12759399414062
115,2007-06-21,143.32,146.47,140.0,144.66,21234870.0,0.0,131.28392028808594,133.54461669921875,129.41604614257812,131.68115234375
116,2007-06-22,144.5,147.8,144.5,145.52,22728970.0,0.0,132.85150146484375,136.10693359375,131.36471557617188,134.78762817382812
117,2007-06-25,146.0,146.0,143.41,144.97,12019930.0,0.0,135.88235473632812,139.64442443847656,134.19813537597656,138.49945068359375
118,2007-06-26,145.59,146.6,144.28,145.73,13877260.0,0.0,139.24937438964844,143.10516357421875,137.7828369140625,141.74481201171875
119,2007-06-27,145.5,146.75,143.5,144.67,20168460.0,0.0,142.21510314941406,145.20396423339844,140.65509033203125,143.75381469726562
120,2007-06-28,146.0,147.49,144.84,147.11,22517340.0,0.0,144.11412048339844,146.11767578125,142.52206420898438,144.75143432617188
121,2007-06-29,147.16,153.17,147.16,152.58,29631520.0,0.0,144.93270874023438,146.26919555664062,143.23060607910156,144.7786865234375
122,2007-07-02,153.0,155.1,152.34,153.07,17463820.0,0.0,145.11817932128906,146.19923400878906,143.4673309326172,144.8562469482422
123,2007-07-03,154.8,159.0,154.2,158.18,22355950.0,0.0,145.2389373779297,147.36123657226562,143.99929809570312,146.2825469970703
124,2007-07-04,159.9,162.0,155.63,156.38,16113730.0,0.0,146.66946411132812,149.4465789794922,145.80517578125,148.28028869628906
125,2007-07-05,157.49,157.8,153.17,154.71,16157860.0,0.0,148.96682739257812,152.3543701171875,148.34278869628906,151.1826171875
126,2007-07-06,155.0,179.9,152.67,155.05,16441440.0,0.0,152.27737426757812,155.6752471923828,150.91416931152344,153.46920776367188
127,2007-07-09,155.6,158.0,153.6,157.1,11097370.0,0.0,154.77374267578125,157.39349365234375,152.24942016601562,154.36019897460938
128,2007-07-10,157.8,158.0,154.55,155.07,8992310.0,0.0,155.50491333007812,162.92379760742188,152.4198760986328,154.367919921875
129,2007-07-11,153.98,155.68,151.5,154.13,8508990.0,0.0,155.25274658203125,164.3726348876953,152.22483825683594,154.49343872070312
130,2007-07-12,154.82,156.9,154.82,155.92,6154170.0,0.0,155.1920166015625,162.61598205566406,152.21815490722656,154.28286743164062
131,2007-07-13,156.5,158.4,155.44,155.99,10012320.0,0.0,154.478759765625,159.31884765625,151.65924072265625,153.7016143798828
132,2007-07-16,156.0,161.8,154.5,161.18,17263140.0,0.0,153.7369384765625,156.5590362548828,151.68463134765625,153.5195770263672
133,2007-07-17,161.5,162.47,157.4,158.31,14489290.0,0.0,153.6408233642578,155.30445861816406,152.2798309326172,153.6974639892578
134,2007-07-18,158.89,158.89,156.0,157.56,9632160.0,0.0,153.86146545410156,155.99891662597656,152.80868530273438,155.24864196777344
135,2007-07-19,157.7,160.8,157.7,159.57,8198080.0,0.0,155.45867919921875,157.71438598632812,153.8182830810547,156.5477752685547
136,2007-07-20,161.0,161.98,157.6,158.43,8559300.0,0.0,156.87393188476562,158.61663818359375,154.5701904296875,157.0784912109375
137,2007-07-23,158.4,159.09,156.7,158.53,5264640.0,0.0,157.4332733154297,159.20774841308594,155.35450744628906,157.5518035888672
138,2007-07-24,160.5,160.8,156.73,157.58,10878130.0,0.0,158.16787719726562,159.87283325195312,155.98541259765625,157.6995391845703
139,2007-07-25,157.0,158.38,153.6,156.94,12764210.0,0.0,158.31971740722656,159.78485107421875,156.1622314453125,157.6512451171875
140,2007-07-26,157.0,157.5,154.16,155.18,9923920.0,0.0,158.56591796875,159.67250061035156,156.05540466308594,157.3112335205078
141,2007-07-27,152.0,152.75,147.01,149.88,21506970.0,0.0,158.04734802246094,159.0833740234375,155.11814880371094,156.7540740966797
142,2007-07-30,152.44,161.48,150.98,157.81,25133370.0,0.0,157.1936798095703,158.148193359375,154.08685302734375,155.82540893554688
143,2007-07-31,162.2,163.56,154.01,162.38,36736990.0,0.0,155.26644897460938,156.17527770996094,151.6667938232422,153.68943786621094
144,2007-08-01,161.0,161.0,154.02,154.81,27158560.0,0.0,153.3208465576172,156.14625549316406,149.96705627441406,153.27304077148438
145,2007-08-02,155.0,162.6,154.4,159.28,24174870.0,0.0,154.22747802734375,157.8743438720703,149.9660186767578,155.1848907470703
146,2007-08-03,162.0,165.24,161.0,163.57,17573030.0,0.0,156.3368377685547,159.41502380371094,150.9012451171875,156.04701232910156
147,2007-08-06,161.0,169.9,158.0,168.19,26132600.0,0.0,156.9459686279297,160.6677703857422,152.0857391357422,156.89645385742188
148,2007-08-07,169.0,172.59,167.26,168.21,17127920.0,0.0,158.04977416992188,162.10057067871094,154.60015869140625,158.6787872314453
149,2007-08-08,170.0,173.48,169.8,170.68,11068620.0,0.0,159.1202850341797,164.42930603027344,156.5738525390625,161.6839141845703
150,2007-08-09,172.7,172.8,164.1,165.06,14347640.0,0.0,161.74400329589844,167.33724975585938,159.80259704589844,164.57675170898438
151,2007-08-10,160.16,161.49,157.52,160.69,20119740.0,0.0,164.890869140625,169.9788055419922,163.6597442626953,167.1461944580078
152,2007-08-13,162.0,162.99,159.51,161.31,14983600.0,0.0,168.0486297607422,171.56625366210938,165.4020233154297,167.51695251464844
153,2007-08-14,163.6,163.6,160.4,161.53,12637540.0,0.0,167.3341064453125,169.39926147460938,163.77650451660156,165.45831298828125
154,2007-08-16,155.0,155.79,151.73,152.1,19285500.0,0.0,164.95437622070312,166.05059814453125,161.271240234375,162.86351013183594
155,2007-08-17,151.0,154.37,146.11,151.92,30328870.0,0.0,162.97320556640625,163.3808135986328,159.4179229736328,160.89344787597656
156,2007-08-20,157.5,159.0,154.01,154.97,12669990.0,0.0,159.81922912597656,160.01986694335938,156.4015350341797,157.5701141357422
157,2007-08-21,156.5,156.5,145.13,146.33,20056280.0,0.0,155.7795867919922,156.7005615234375,152.07106018066406,154.19960021972656
158,2007-08-22,147.21,150.4,142.0,145.88,32327000.0,0.0,153.88296508789062,155.4150390625,150.04708862304688,152.52272033691406
159,2007-08-23,148.0,149.99,140.7,141.48,21136020.0,0.0,153.58590698242188,155.0770263671875,147.9606475830078,150.26263427734375
160,2007-08-24,145.5,147.29,142.5,146.61,23931920.0,0.0,151.9466552734375,153.7835693359375,145.41590881347656,147.96910095214844
161,2007-08-27,151.9,156.3,148.6,155.48,22782780.0,0.0,149.9739227294922,152.09056091308594,142.97459411621094,145.30474853515625
162,2007-08-28,157.5,157.5,154.1,155.06,14756180.0,0.0,147.890380859375,150.0835418701172,141.67041015625,144.26060485839844
163,2007-08-29,150.41,158.5,150.41,157.38,20197780.0,0.0,147.748779296875,150.48611450195312,142.73973083496094,146.5032196044922
164,2007-08-30,158.4,160.47,155.9,157.09,20523620.0,0.0,150.09320068359375,152.5331268310547,146.11778259277344,149.91360473632812
165,2007-08-31,157.0,161.8,157.0,160.04,16551040.0,0.0,151.52474975585938,155.0331268310547,148.97958374023438,153.3908233642578
166,2007-09-03,161.9,162.3,160.24,160.67,9019420.0,0.0,153.63278198242188,157.47792053222656,151.861083984375,155.8772735595703
167,2007-09-04,161.0,162.1,159.21,161.19,11557390.0,0.0,155.41574096679688,159.55079650878906,154.36744689941406,157.83433532714844
168,2007-09-05,161.9,162.3,158.0,159.43,12651350.0,0.0,157.6169891357422,160.9967041015625,156.7677764892578,159.2178497314453
169,2007-09-06,158.8,164.0,158.6,163.39,18103460.0,0.0,159.33189392089844,161.6732940673828,158.2736053466797,160.05078125
170,2007-09-07,164.5,165.3,161.3,162.03,13304670.0,0.0,160.46946716308594,161.8027801513672,158.5522003173828,159.9454803466797
171,2007-09-10,159.4,164.48,158.5,164.0,9226460.0,0.0,160.2726287841797,162.0246124267578,158.23049926757812,160.27333068847656
172,2007-09-11,165.0,165.7,161.5,162.27,10780810.0,0.0,160.7127227783203,162.5850372314453,158.37306213378906,160.52365112304688
173,2007-09-12,163.0,163.97,161.95,162.44,6767980.0,0.0,160.33261108398438,162.9841766357422,158.12490844726562,161.07518005371094
174,2007-09-13,163.47,168.2,163.0,167.46,16445450.0,0.0,160.80322265625,163.44068908691406,158.36683654785156,161.2629852294922
175,2007-09-14,168.1,170.76,164.13,165.04,17364540.0,0.0,161.2742156982422,163.4276123046875,158.99642944335938,161.2088623046875
176,2007-09-17,163.5,167.5,163.5,164.56,7899230.0,0.0,161.65451049804688,164.1560821533203,159.9146728515625,162.28823852539062
177,2007-09-18,167.0,170.29,163.7,169.49,16496430.0,0.0,163.00921630859375,165.82110595703125,161.03004455566406,163.22764587402344
178,2007-09-19,173.5,177.5,173.5,176.97,18512060.0,0.0,163.5320281982422,166.77500915527344,161.8273162841797,163.63296508789062
179,2007-09-20,179.88,179.88,175.22,175.96,9920690.0,0.0,164.18540954589844,167.66409301757812,162.28805541992188,164.85520935058594
180,2007-09-21,175.8,184.4,175.2,180.73,10045310.0,0.0,166.42852783203125,170.1380615234375,164.86874389648438,168.15359497070312
181,2007-09-24,184.0,188.88,181.04,183.42,11367210.0,0.0,170.60922241210938,173.53265380859375,168.5318603515625,171.53292846679688
182,2007-09-25,184.3,184.77,178.0,180.73,8482950.0,0.0,173.73809814453125,177.57896423339844,171.69512939453125,175.08583068847656
183,2007-09-26,181.0,187.9,178.81,184.92,16369060.0,0.0,177.29342651367188,182.02476501464844,175.12075805664062,178.52059936523438
184,2007-09-27,186.2,189.9,185.2,188.07,17927900.0,0.0,180.39987182617188,184.46875,177.12261962890625,180.3071746826172
185,2007-09-28,189.51,196.19,189.11,194.59,26723500.0,0.0,181.5612030029297,185.85504150390625,177.94314575195312,181.73318481445312
186,2007-10-01,195.2,196.5,188.26,189.46,19193630.0,0.0,182.63259887695312,186.96835327148438,179.61923217773438,183.5373992919922
187,2007-10-03,193.3,194.9,178.6,190.76,15491860.0,0.0,184.4019775390625,189.3349609375,182.46559143066406,186.79019165039062
188,2007-10-04,188.5,194.2,185.0,190.5,20611730.0,0.0,187.5716552734375,191.90350341796875,184.93397521972656,188.6527557373047
189,2007-10-05,191.99,193.5,183.9,185.61,16229590.0,0.0,190.16603088378906,193.36524963378906,183.9201202392578,189.4119110107422
190,2007-10-08,188.5,188.8,175.5,178.19,13428810.0,0.0,190.3667449951172,193.61195373535156,182.87831115722656,189.41949462890625
191,2007-10-09,179.0,191.0,174.97,188.99,15193590.0,0.0,190.12075805664062,193.04116821289062,182.16934204101562,187.8347625732422
192,2007-10-10,191.0,195.86,186.11,192.35,24285600.0,0.0,189.02993774414062,191.0652313232422,179.68663024902344,183.9340362548828
193,2007-10-11,194.5,195.38,191.2,194.5,8906300.0,0.0,185.35177612304688,189.4913787841797,176.7125244140625,182.72152709960938
194,2007-10-12,194.0,195.0,185.0,186.28,12937280.0,0.0,184.36610412597656,189.99212646484375,177.28529357910156,184.481689453125
195,2007-10-15,187.4,197.26,186.57,195.32,18838270.0,0.0,186.36256408691406,191.4153594970703,181.138427734375,187.81565856933594
196,2007-10-16,196.0,199.1,190.0,192.78,17461590.0,0.0,189.18963623046875,192.7345733642578,183.9783935546875,188.79888916015625
197,2007-10-17,171.0,187.34,166.1,182.88,18597750.0,0.0,189.80015563964844,194.20069885253906,185.62232971191406,190.44168090820312
198,2007-10-18,186.5,189.0,161.5,167.49,17828710.0,0.0,191.1887969970703,195.89776611328125,187.1820831298828,191.63287353515625
199,2007-10-19,177.5,177.5,160.0,166.71,17741730.0,0.0,186.44764709472656,194.19601440429688,182.2322540283203,189.59523010253906
200,2007-10-22,163.0,172.9,161.01,171.55,11409710.0,0.0,183.39659118652344,191.44822692871094,173.78298950195312,182.35818481445312
201,2007-10-23,172.5,182.99,172.5,181.54,14158030.0,0.0,180.4194793701172,186.21278381347656,165.86578369140625,174.280029296875
202,2007-10-24,183.0,194.17,181.54,190.97,28718540.0,0.0,174.4575653076172,179.90988159179688,160.86134338378906,169.55642700195312
203,2007-10-25,191.0,197.4,190.52,194.82,25598780.0,0.0,170.73184204101562,177.44989013671875,161.5183563232422,170.50283813476562
204,2007-10-26,195.0,210.5,190.5,207.99,26080430.0,0.0,172.1442413330078,180.7465057373047,167.25387573242188,176.5372314453125
205,2007-10-29,213.5,217.5,208.1,211.67,22072850.0,0.0,177.9674530029297,187.00204467773438,176.28172302246094,184.4904327392578
206,2007-10-30,212.48,215.9,203.23,205.54,33352480.0,0.0,185.437744140625,196.25726318359375,184.53384399414062,194.51394653320312
207,2007-10-31,202.1,212.3,202.1,206.82,15779270.0,0.0,196.3589324951172,206.499755859375,194.48435974121094,203.9916229248047
208,2007-11-01,216.7,216.7,205.25,207.54,21431880.0,0.0,206.10507202148438,213.88491821289062,201.64208984375,208.73678588867188
209,2007-11-02,205.0,227.4,200.0,224.9,26300860.0,0.0,209.38185119628906,216.47267150878906,204.68136596679688,209.7711944580078
210,2007-11-05,225.0,232.94,221.5,223.88,29056870.0,0.0,212.01617431640625,216.9921417236328,205.52967834472656,208.937744140625
211,2007-11-06,225.1,229.0,217.6,221.89,15358180.0,0.0,210.8817596435547,219.498779296875,203.7224884033203,212.2757568359375
212,2007-11-07,224.0,232.9,218.12,226.28,17234020.0,0.0,213.3177947998047,224.06253051757812,206.87359619140625,216.84657287597656
213,2007-11-08,225.5,226.2,216.01,218.49,21379620.0,0.0,217.40789794921875,227.09637451171875,211.07447814941406,219.802001953125
214,2007-11-09,220.0,222.99,212.5,216.43,2569990.0,0.0,220.5731201171875,229.28643798828125,214.32766723632812,222.13397216796875
